Initializing Addition Core!
Initializing NPI Model!
WARNING:tensorflow:From /home/jcjerbear/npi/model/npi.py:174: softmax_cross_entropy_with_logits (from tensorflow.python.ops.nn_ops) is deprecated and will be removed in a future version.
Instructions for updating:

Future major versions of TensorFlow will allow gradients to flow
into the labels input on backprop by default.

See `tf.nn.softmax_cross_entropy_with_logits_v2`.

2018-12-13 04:52:28.040075: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
Epoch 01 Step 000 Term Loss -0.173287, Default Loss -79.578476, Reward 0.900000
Epoch 01 Step 017 Term Loss -0.173285, Default Loss -79.578453, Reward 0.800000
Epoch 01 Step 018 Term Loss -0.173285, Default Loss -79.578453, Reward -13.000000
Epoch 01 Step 019 Term Loss -0.173282, Default Loss -79.578445, Reward 0.800000
Epoch 01 Step 020 Term Loss -0.173284, Default Loss -79.578453, Reward 0.800000
Epoch 01 Step 021 Term Loss -0.173284, Default Loss -79.578438, Reward -13.000000
Epoch 01 Step 022 Term Loss -0.173284, Default Loss -79.578438, Reward -13.000000
Epoch 01 Step 023 Term Loss -0.173284, Default Loss -79.578438, Reward 0.800000
Epoch 01 Step 024 Term Loss -0.173286, Default Loss -79.578430, Reward 0.800000
Epoch 01 Step 025 Term Loss -0.173280, Default Loss -79.578438, Reward -13.000000
Epoch 01 Step 026 Term Loss -0.173283, Default Loss -79.578438, Reward -13.000000
Epoch 01 Step 027 Term Loss -0.173286, Default Loss -79.578423, Reward -13.000000
Epoch 01 Step 028 Term Loss -0.173278, Default Loss -79.578423, Reward 0.800000
Epoch 01 Step 029 Term Loss -0.173275, Default Loss -79.578415, Reward 0.800000
Epoch 01 Step 030 Term Loss -0.173278, Default Loss -79.578423, Reward 0.800000
Epoch 01 Step 031 Term Loss -0.173285, Default Loss -79.578423, Reward 0.800000
Epoch 01 Step 032 Term Loss -0.173279, Default Loss -79.578415, Reward -13.000000
Epoch 01 Step 033 Term Loss -0.173275, Default Loss -79.578407, Reward -13.000000
Epoch 01 Step 034 Term Loss -0.173275, Default Loss -79.578407, Reward -13.000000
Epoch 01 Step 035 Term Loss -0.173282, Default Loss -79.578407, Reward -13.000000
Epoch 01 Step 036 Term Loss -0.173285, Default Loss -79.578400, Reward 0.800000
Epoch 01 Step 037 Term Loss -0.173282, Default Loss -79.578392, Reward 0.800000
Epoch 01 Step 038 Term Loss -0.173282, Default Loss -79.578392, Reward 0.800000
Epoch 01 Step 039 Term Loss -0.173286, Default Loss -79.578392, Reward -13.000000
Epoch 01 Step 040 Term Loss -0.173284, Default Loss -79.578384, Reward -13.000000
Epoch 01 Step 041 Term Loss -0.173287, Default Loss -79.578384, Reward 0.800000
Epoch 01 Step 042 Term Loss -0.173287, Default Loss -79.578384, Reward 0.800000
Epoch 01 Step 043 Term Loss -0.173282, Default Loss -79.578384, Reward -13.000000
Epoch 01 Step 044 Term Loss -0.173281, Default Loss -79.578384, Reward -13.000000
Epoch 01 Step 045 Term Loss -0.173286, Default Loss -79.578377, Reward -13.000000
Epoch 01 Step 046 Term Loss -0.173278, Default Loss -79.578377, Reward 0.800000
Epoch 01 Step 047 Term Loss -0.173276, Default Loss -79.578369, Reward 0.800000
Epoch 01 Step 048 Term Loss -0.173278, Default Loss -79.578369, Reward 0.800000
Epoch 01 Step 049 Term Loss -0.173286, Default Loss -79.578369, Reward 0.800000
Epoch 01 Step 050 Term Loss -0.173281, Default Loss -79.578362, Reward -13.000000
Epoch 01 Step 051 Term Loss -0.173273, Default Loss -79.578362, Reward -13.000000
Epoch 01 Step 052 Term Loss -0.173273, Default Loss -79.578354, Reward -13.000000
Epoch 01 Step 053 Term Loss -0.173278, Default Loss -79.578354, Reward -13.000000
Epoch 01 Step 054 Term Loss -0.173285, Default Loss -79.578339, Reward 0.800000
Epoch 01 Step 055 Term Loss -0.173283, Default Loss -79.578339, Reward 0.800000
Epoch 01 Step 056 Term Loss -0.173281, Default Loss -79.578339, Reward 0.800000
Epoch 01 Step 057 Term Loss -0.173285, Default Loss -79.578331, Reward -13.000000
Epoch 01 Step 058 Term Loss -0.173284, Default Loss -79.578339, Reward -13.000000
Epoch 01 Step 059 Term Loss -0.173285, Default Loss -79.578323, Reward -13.000000
Epoch 01 Step 060 Term Loss -0.173279, Default Loss -79.578323, Reward 0.800000
Epoch 01 Step 061 Term Loss -0.173276, Default Loss -79.578323, Reward 0.800000
Epoch 01 Step 062 Term Loss -0.173275, Default Loss -79.578308, Reward 0.800000
Epoch 01 Step 063 Term Loss -0.173284, Default Loss -79.578308, Reward 0.800000
Epoch 01 Step 064 Term Loss -0.173276, Default Loss -79.578308, Reward -13.000000
Epoch 01 Step 065 Term Loss -0.173276, Default Loss -79.578300, Reward -13.000000
Epoch 01 Step 066 Term Loss -0.173275, Default Loss -79.578300, Reward -13.000000
Epoch 01 Step 067 Term Loss -0.173281, Default Loss -79.578293, Reward -13.000000
Epoch 01 Step 068 Term Loss -0.173284, Default Loss -79.578285, Reward 0.800000
Epoch 01 Step 069 Term Loss -0.173283, Default Loss -79.578293, Reward 0.800000
Epoch 01 Step 070 Term Loss -0.173282, Default Loss -79.578293, Reward 0.800000
Epoch 01 Step 071 Term Loss -0.173283, Default Loss -79.578285, Reward -13.000000
Epoch 01 Step 072 Term Loss -0.173281, Default Loss -79.578270, Reward -13.000000
Epoch 01 Step 073 Term Loss -0.173286, Default Loss -79.578270, Reward -13.000000
Epoch 01 Step 074 Term Loss -0.173277, Default Loss -79.578270, Reward 0.800000
Epoch 01 Step 075 Term Loss -0.173274, Default Loss -79.578262, Reward 0.800000
Epoch 01 Step 076 Term Loss -0.173279, Default Loss -79.578255, Reward 0.800000
Epoch 01 Step 077 Term Loss -0.173285, Default Loss -79.578247, Reward 0.800000
Epoch 01 Step 078 Term Loss -0.173276, Default Loss -79.578239, Reward -13.000000
Epoch 01 Step 079 Term Loss -0.173275, Default Loss -79.578247, Reward -13.000000
Epoch 01 Step 080 Term Loss -0.173271, Default Loss -79.578232, Reward -13.000000
Epoch 01 Step 081 Term Loss -0.173279, Default Loss -79.578239, Reward -13.000000
Epoch 01 Step 082 Term Loss -0.173286, Default Loss -79.578224, Reward 0.800000
Epoch 01 Step 083 Term Loss -0.173284, Default Loss -79.578224, Reward 0.800000
Epoch 01 Step 084 Term Loss -0.173286, Default Loss -79.578209, Reward 0.800000
Epoch 01 Step 085 Term Loss -0.173283, Default Loss -79.578217, Reward -13.000000
Epoch 01 Step 086 Term Loss -0.173280, Default Loss -79.578209, Reward -13.000000
Epoch 01 Step 087 Term Loss -0.173285, Default Loss -79.578201, Reward -13.000000
Epoch 01 Step 088 Term Loss -0.173280, Default Loss -79.578201, Reward 0.800000
Epoch 01 Step 089 Term Loss -0.173277, Default Loss -79.578194, Reward 0.800000
Epoch 01 Step 090 Term Loss -0.173281, Default Loss -79.578186, Reward 0.800000
Epoch 01 Step 091 Term Loss -0.173285, Default Loss -79.578186, Reward -13.000000
Epoch 01 Step 092 Term Loss -0.173286, Default Loss -79.578178, Reward -13.000000
Epoch 01 Step 093 Term Loss -0.173285, Default Loss -79.578163, Reward 0.800000
Epoch 01 Step 094 Term Loss -0.173284, Default Loss -79.578156, Reward 0.800000
Epoch 01 Step 095 Term Loss -0.173281, Default Loss -79.578156, Reward -13.000000
Epoch 01 Step 096 Term Loss -0.173278, Default Loss -79.578156, Reward -13.000000
Epoch 01 Step 097 Term Loss -0.173283, Default Loss -79.578140, Reward -13.000000
Epoch 01 Step 098 Term Loss -0.173282, Default Loss -79.578133, Reward 0.800000
Epoch 01 Step 099 Term Loss -0.173279, Default Loss -79.578125, Reward 0.800000
Epoch 01 Step 100 Term Loss -0.173282, Default Loss -79.578117, Reward 0.800000
Epoch 01 Step 101 Term Loss -0.173283, Default Loss -79.578125, Reward -13.000000
Epoch 01 Step 102 Term Loss -0.173284, Default Loss -79.578110, Reward -13.000000
Epoch 01 Step 103 Term Loss -0.173285, Default Loss -79.578110, Reward -13.000000
Epoch 01 Step 104 Term Loss -0.173278, Default Loss -79.578094, Reward 0.800000
Epoch 01 Step 105 Term Loss -0.173275, Default Loss -79.578087, Reward 0.800000
Epoch 01 Step 106 Term Loss -0.173280, Default Loss -79.578087, Reward 0.800000
Epoch 01 Step 107 Term Loss -0.173286, Default Loss -79.578079, Reward 0.800000
Epoch 01 Step 108 Term Loss -0.173273, Default Loss -79.578072, Reward -13.000000
Epoch 01 Step 109 Term Loss -0.173268, Default Loss -79.578072, Reward -13.000000
Epoch 01 Step 110 Term Loss -0.173267, Default Loss -79.578064, Reward -13.000000
Epoch 01 Step 111 Term Loss -0.173271, Default Loss -79.578056, Reward -13.000000
Epoch 01 Step 112 Term Loss -0.173282, Default Loss -79.578049, Reward -13.000000
Epoch 01 Step 113 Term Loss -0.173279, Default Loss -79.578033, Reward 0.800000
Epoch 01 Step 114 Term Loss -0.173271, Default Loss -79.578033, Reward 0.800000
Epoch 01 Step 115 Term Loss -0.173269, Default Loss -79.578026, Reward 0.800000
Epoch 01 Step 116 Term Loss -0.173272, Default Loss -79.578011, Reward 0.800000
Epoch 01 Step 117 Term Loss -0.173285, Default Loss -79.578011, Reward 0.800000
Epoch 01 Step 118 Term Loss -0.173276, Default Loss -79.578011, Reward -13.000000
Epoch 01 Step 119 Term Loss -0.173266, Default Loss -79.578003, Reward -13.000000
Epoch 01 Step 120 Term Loss -0.173266, Default Loss -79.577995, Reward -13.000000
Epoch 01 Step 121 Term Loss -0.173269, Default Loss -79.577995, Reward -13.000000
Epoch 01 Step 122 Term Loss -0.173283, Default Loss -79.577965, Reward -13.000000
Epoch 01 Step 123 Term Loss -0.173279, Default Loss -79.577965, Reward 0.800000
Epoch 01 Step 124 Term Loss -0.173270, Default Loss -79.577957, Reward 0.800000
Epoch 01 Step 125 Term Loss -0.173269, Default Loss -79.577950, Reward 0.800000
Epoch 01 Step 126 Term Loss -0.173274, Default Loss -79.577942, Reward 0.800000
Epoch 01 Step 127 Term Loss -0.173286, Default Loss -79.577927, Reward -13.000000
Epoch 01 Step 128 Term Loss -0.173283, Default Loss -79.577919, Reward -13.000000
Epoch 01 Step 129 Term Loss -0.173285, Default Loss -79.577919, Reward -13.000000
Epoch 01 Step 130 Term Loss -0.173278, Default Loss -79.577904, Reward 0.800000
Epoch 01 Step 131 Term Loss -0.173277, Default Loss -79.577888, Reward 0.800000
Epoch 01 Step 132 Term Loss -0.173286, Default Loss -79.577881, Reward 0.800000
Epoch 01 Step 133 Term Loss -0.173278, Default Loss -79.577881, Reward -13.000000
Epoch 01 Step 134 Term Loss -0.173272, Default Loss -79.577873, Reward -13.000000
Epoch 01 Step 135 Term Loss -0.173276, Default Loss -79.577866, Reward -13.000000
Epoch 01 Step 136 Term Loss -0.173286, Default Loss -79.577850, Reward -13.000000
Epoch 01 Step 137 Term Loss -0.173272, Default Loss -79.577843, Reward 0.800000
Epoch 01 Step 138 Term Loss -0.173282, Default Loss -79.577827, Reward 0.900000
Epoch 01 Step 139 Term Loss -0.173283, Default Loss -79.577820, Reward 0.900000
Epoch 01 Step 140 Term Loss -0.173274, Default Loss -79.577805, Reward 0.800000
Epoch 01 Step 141 Term Loss -0.173281, Default Loss -79.577797, Reward -13.000000
Epoch 01 Step 142 Term Loss -0.173273, Default Loss -79.577797, Reward -13.000000
Epoch 01 Step 143 Term Loss -0.173275, Default Loss -79.577782, Reward -13.000000
Epoch 01 Step 144 Term Loss -0.173287, Default Loss -79.577766, Reward -13.000000
Epoch 01 Step 145 Term Loss -0.173269, Default Loss -79.577759, Reward 0.800000
Epoch 01 Step 146 Term Loss -0.173285, Default Loss -79.577744, Reward 0.900000
Epoch 01 Step 147 Term Loss -0.173263, Default Loss -79.577728, Reward 0.800000
Epoch 01 Step 148 Term Loss -0.173277, Default Loss -79.577721, Reward 0.800000
Epoch 01 Step 149 Term Loss -0.173268, Default Loss -79.577705, Reward -13.000000
Epoch 01 Step 150 Term Loss -0.173257, Default Loss -79.577690, Reward -13.000000
Epoch 01 Step 151 Term Loss -0.173256, Default Loss -79.577675, Reward -13.000000
Epoch 01 Step 152 Term Loss -0.173270, Default Loss -79.577667, Reward -13.000000
Epoch 01 Step 153 Term Loss -0.173281, Default Loss -79.577644, Reward 0.800000
Epoch 01 Step 154 Term Loss -0.173273, Default Loss -79.577629, Reward 0.800000
Epoch 01 Step 155 Term Loss -0.173281, Default Loss -79.577614, Reward 0.800000
Epoch 01 Step 156 Term Loss -0.173268, Default Loss -79.577606, Reward -13.000000
Epoch 01 Step 157 Term Loss -0.173258, Default Loss -79.577583, Reward -13.000000
Epoch 01 Step 158 Term Loss -0.173267, Default Loss -79.577568, Reward -13.000000
Epoch 01 Step 159 Term Loss -0.173276, Default Loss -79.577545, Reward 0.800000
Epoch 01 Step 160 Term Loss -0.173275, Default Loss -79.577515, Reward 0.800000
Epoch 01 Step 161 Term Loss -0.173278, Default Loss -79.577499, Reward -13.000000
Epoch 01 Step 162 Term Loss -0.173283, Default Loss -79.577484, Reward -13.000000
Epoch 01 Step 163 Term Loss -0.173265, Default Loss -79.577454, Reward 0.800000
Epoch 01 Step 164 Term Loss -0.173263, Default Loss -79.577431, Reward 0.800000
Epoch 01 Step 165 Term Loss -0.173273, Default Loss -79.577393, Reward -13.000000
Epoch 01 Step 166 Term Loss -0.173272, Default Loss -79.577339, Reward -13.000000
Epoch 01 Step 167 Term Loss -0.173269, Default Loss -79.577324, Reward 0.800000
Epoch 01 Step 168 Term Loss -0.173276, Default Loss -79.577293, Reward 0.800000
Epoch 01 Step 169 Term Loss -0.173246, Default Loss -79.577271, Reward -13.000000
Epoch 01 Step 170 Term Loss -0.173237, Default Loss -79.577209, Reward -13.000000
Epoch 01 Step 171 Term Loss -0.173270, Default Loss -79.577179, Reward -13.000000
Epoch 01 Step 172 Term Loss -0.173262, Default Loss -79.577110, Reward 0.900000
Epoch 01 Step 173 Term Loss -0.173245, Default Loss -79.577087, Reward 0.900000
Epoch 01 Step 174 Term Loss -0.173254, Default Loss -79.577003, Reward 0.800000
Epoch 01 Step 175 Term Loss -0.173221, Default Loss -79.576996, Reward -13.000000
Epoch 01 Step 176 Term Loss -0.173171, Default Loss -79.576904, Reward -13.000000
Epoch 01 Step 177 Term Loss -0.173191, Default Loss -79.576828, Reward -13.000000
Epoch 01 Step 178 Term Loss -0.173276, Default Loss -79.576729, Reward -13.000000
Epoch 01 Step 179 Term Loss -0.173175, Default Loss -79.576675, Reward 0.900000
Epoch 01 Step 180 Term Loss -0.173107, Default Loss -79.576569, Reward 0.900000
Epoch 01 Step 181 Term Loss -0.173147, Default Loss -79.576523, Reward 0.900000
Epoch 01 Step 182 Term Loss -0.173250, Default Loss -79.576385, Reward 0.800000
Epoch 01 Step 183 Term Loss -0.173087, Default Loss -79.576408, Reward -13.000000
Epoch 01 Step 184 Term Loss -0.172937, Default Loss -79.576225, Reward -13.000000
Epoch 01 Step 185 Term Loss -0.172929, Default Loss -79.576080, Reward -13.000000
Epoch 01 Step 186 Term Loss -0.173051, Default Loss -79.575989, Reward -13.000000
Epoch 01 Step 187 Term Loss -0.173229, Default Loss -79.575653, Reward -13.000000
Epoch 01 Step 188 Term Loss -0.173037, Default Loss -79.575623, Reward 0.900000
Epoch 01 Step 189 Term Loss -0.172851, Default Loss -79.575386, Reward 0.900000
Epoch 01 Step 190 Term Loss -0.172865, Default Loss -79.575294, Reward 0.900000
Epoch 01 Step 191 Term Loss -0.173068, Default Loss -79.575142, Reward 0.900000
Epoch 01 Step 192 Term Loss -0.173137, Default Loss -79.575218, Reward -13.000000
Epoch 01 Step 193 Term Loss -0.172968, Default Loss -79.574966, Reward -13.000000
Epoch 01 Step 194 Term Loss -0.172979, Default Loss -79.574532, Reward -13.000000
Epoch 01 Step 195 Term Loss -0.173215, Default Loss -79.574280, Reward -13.000000
Epoch 01 Step 196 Term Loss -0.173018, Default Loss -79.573914, Reward 0.900000
Epoch 01 Step 197 Term Loss -0.172867, Default Loss -79.573608, Reward 0.900000
Epoch 01 Step 198 Term Loss -0.172997, Default Loss -79.573433, Reward 0.900000
Epoch 01 Step 199 Term Loss -0.173207, Default Loss -79.573372, Reward -13.000000
Epoch 01 Step 200 Term Loss -0.173152, Default Loss -79.573036, Reward -13.000000
Epoch 01 Step 201 Term Loss -0.173228, Default Loss -79.572624, Reward 0.900000
Epoch 01 Step 202 Term Loss -0.173263, Default Loss -79.571854, Reward 0.800000
Epoch 01 Step 203 Term Loss -0.172876, Default Loss -79.571732, Reward -13.000000
Epoch 01 Step 204 Term Loss -0.172778, Default Loss -79.571167, Reward -13.000000
Epoch 01 Step 205 Term Loss -0.173018, Default Loss -79.570595, Reward -13.000000
Epoch 01 Step 206 Term Loss -0.173023, Default Loss -79.569923, Reward 0.900000
Epoch 01 Step 207 Term Loss -0.172894, Default Loss -79.569839, Reward 0.900000
Epoch 01 Step 208 Term Loss -0.173197, Default Loss -79.569473, Reward 0.900000
Epoch 01 Step 209 Term Loss -0.172613, Default Loss -79.569962, Reward -13.000000
Epoch 01 Step 210 Term Loss -0.172437, Default Loss -79.569061, Reward -13.000000
Epoch 01 Step 211 Term Loss -0.172721, Default Loss -79.567818, Reward -13.000000
Epoch 01 Step 212 Term Loss -0.173189, Default Loss -79.566582, Reward 0.900000
Epoch 01 Step 213 Term Loss -0.172986, Default Loss -79.565788, Reward 0.900000
Epoch 01 Step 214 Term Loss -0.173170, Default Loss -79.566444, Reward -13.000000
Epoch 01 Step 215 Term Loss -0.173249, Default Loss -79.566116, Reward 0.800000
Epoch 01 Step 216 Term Loss -0.172920, Default Loss -79.565445, Reward -13.000000
Epoch 01 Step 217 Term Loss -0.173139, Default Loss -79.563889, Reward -13.000000
Epoch 01 Step 218 Term Loss -0.172792, Default Loss -79.562843, Reward 0.900000
Epoch 01 Step 219 Term Loss -0.172659, Default Loss -79.561737, Reward 0.900000
Epoch 01 Step 220 Term Loss -0.173221, Default Loss -79.561783, Reward 0.800000
Epoch 01 Step 221 Term Loss -0.172097, Default Loss -79.562263, Reward -13.000000
Epoch 01 Step 222 Term Loss -0.171796, Default Loss -79.561035, Reward -13.000000
Epoch 01 Step 223 Term Loss -0.172253, Default Loss -79.559570, Reward -13.000000
Epoch 01 Step 224 Term Loss -0.173244, Default Loss -79.557945, Reward 0.900000
Epoch 01 Step 225 Term Loss -0.172985, Default Loss -79.557716, Reward 0.900000
Epoch 01 Step 226 Term Loss -0.173256, Default Loss -79.557930, Reward -13.000000
Epoch 01 Step 227 Term Loss -0.173123, Default Loss -79.557236, Reward 0.900000
Epoch 01 Step 228 Term Loss -0.173142, Default Loss -79.556267, Reward -13.000000
Epoch 01 Step 229 Term Loss -0.173215, Default Loss -79.554718, Reward 0.900000
Epoch 01 Step 230 Term Loss -0.172970, Default Loss -79.553383, Reward -13.000000
Epoch 01 Step 231 Term Loss -0.173227, Default Loss -79.551697, Reward 0.900000
Epoch 01 Step 232 Term Loss -0.172918, Default Loss -79.551010, Reward -13.000000
Epoch 01 Step 233 Term Loss -0.173212, Default Loss -79.550316, Reward 0.800000
Epoch 01 Step 234 Term Loss -0.173105, Default Loss -79.549149, Reward -13.000000
Epoch 01 Step 235 Term Loss -0.172923, Default Loss -79.547729, Reward 0.900000
Epoch 01 Step 236 Term Loss -0.173171, Default Loss -79.547112, Reward -13.000000
Epoch 01 Step 237 Term Loss -0.172769, Default Loss -79.545113, Reward 0.900000
Epoch 01 Step 238 Term Loss -0.173272, Default Loss -79.544266, Reward 0.900000
Epoch 01 Step 239 Term Loss -0.172063, Default Loss -79.543152, Reward -13.000000
Epoch 01 Step 240 Term Loss -0.171916, Default Loss -79.542015, Reward -13.000000
Epoch 01 Step 241 Term Loss -0.172646, Default Loss -79.541618, Reward -13.000000
Epoch 01 Step 242 Term Loss -0.172032, Default Loss -79.539734, Reward 0.900000
Epoch 01 Step 243 Term Loss -0.171405, Default Loss -79.539078, Reward 0.900000
Epoch 01 Step 244 Term Loss -0.171750, Default Loss -79.538696, Reward 0.900000
Epoch 01 Step 245 Term Loss -0.173255, Default Loss -79.539352, Reward 0.900000
Epoch 01 Step 246 Term Loss -0.171038, Default Loss -79.540634, Reward -13.000000
Epoch 01 Step 247 Term Loss -0.169955, Default Loss -79.536285, Reward -13.000000
Epoch 01 Step 248 Term Loss -0.170128, Default Loss -79.532249, Reward -13.000000
Epoch 01 Step 249 Term Loss -0.171223, Default Loss -79.532318, Reward -13.000000
Epoch 01 Step 250 Term Loss -0.173253, Default Loss -79.532883, Reward 0.800000
Epoch 01 Step 251 Term Loss -0.172062, Default Loss -79.533699, Reward 0.900000
Epoch 01 Step 252 Term Loss -0.172151, Default Loss -79.536545, Reward 0.900000
Epoch 01 Step 253 Term Loss -0.173222, Default Loss -79.541267, Reward -13.000000
Epoch 01 Step 254 Term Loss -0.173250, Default Loss -79.534790, Reward 0.800000
Epoch 01 Step 255 Term Loss -0.172155, Default Loss -79.530846, Reward -13.000000
Epoch 01 Step 256 Term Loss -0.172333, Default Loss -79.525208, Reward -13.000000
Epoch 01 Step 257 Term Loss -0.173242, Default Loss -79.522270, Reward 0.800000
Epoch 01 Step 258 Term Loss -0.172992, Default Loss -79.521858, Reward 0.900000
Epoch 01 Step 259 Term Loss -0.172482, Default Loss -79.525475, Reward -13.000000
Epoch 01 Step 260 Term Loss -0.172948, Default Loss -79.524277, Reward -13.000000
Epoch 01 Step 261 Term Loss -0.172675, Default Loss -79.520897, Reward 0.900000
Epoch 01 Step 262 Term Loss -0.172804, Default Loss -79.519524, Reward 0.900000
Epoch 01 Step 263 Term Loss -0.173052, Default Loss -79.518929, Reward -13.000000
Epoch 01 Step 264 Term Loss -0.173104, Default Loss -79.516426, Reward -13.000000
Epoch 01 Step 265 Term Loss -0.172105, Default Loss -79.512695, Reward 0.900000
Epoch 01 Step 266 Term Loss -0.172027, Default Loss -79.511459, Reward 0.900000
Epoch 01 Step 267 Term Loss -0.173134, Default Loss -79.512276, Reward 0.900000
Epoch 01 Step 268 Term Loss -0.171740, Default Loss -79.514008, Reward -13.000000
Epoch 01 Step 269 Term Loss -0.171405, Default Loss -79.510796, Reward -13.000000
Epoch 01 Step 270 Term Loss -0.172244, Default Loss -79.506882, Reward -13.000000
Epoch 01 Step 271 Term Loss -0.172403, Default Loss -79.504829, Reward 0.900000
Epoch 01 Step 272 Term Loss -0.171696, Default Loss -79.506142, Reward 0.900000
Epoch 01 Step 273 Term Loss -0.172163, Default Loss -79.510498, Reward 0.900000
Epoch 01 Step 274 Term Loss -0.172988, Default Loss -79.517632, Reward -13.000000
Epoch 01 Step 275 Term Loss -0.172478, Default Loss -79.511391, Reward -13.000000
Epoch 01 Step 276 Term Loss -0.172799, Default Loss -79.502357, Reward -13.000000
Epoch 01 Step 277 Term Loss -0.172523, Default Loss -79.497330, Reward 0.900000
Epoch 01 Step 278 Term Loss -0.172499, Default Loss -79.499382, Reward 0.900000
Epoch 01 Step 279 Term Loss -0.173144, Default Loss -79.506775, Reward -13.000000
Epoch 01 Step 280 Term Loss -0.172860, Default Loss -79.506088, Reward 0.900000
Epoch 01 Step 281 Term Loss -0.173042, Default Loss -79.507370, Reward -13.000000
Epoch 01 Step 282 Term Loss -0.172778, Default Loss -79.500938, Reward 0.900000
Epoch 01 Step 283 Term Loss -0.173247, Default Loss -79.497368, Reward 0.900000
Epoch 01 Step 284 Term Loss -0.171910, Default Loss -79.495842, Reward -13.000000
Epoch 01 Step 285 Term Loss -0.172003, Default Loss -79.491188, Reward -13.000000
Epoch 01 Step 286 Term Loss -0.173085, Default Loss -79.486900, Reward -13.000000
Epoch 01 Step 287 Term Loss -0.171509, Default Loss -79.484818, Reward 0.900000
Epoch 01 Step 288 Term Loss -0.170254, Default Loss -79.485085, Reward 0.900000
Epoch 01 Step 289 Term Loss -0.170331, Default Loss -79.488548, Reward 0.900000
Epoch 01 Step 290 Term Loss -0.171272, Default Loss -79.494110, Reward 0.900000
Epoch 01 Step 291 Term Loss -0.173247, Default Loss -79.501923, Reward 0.900000
Epoch 01 Step 292 Term Loss -0.171178, Default Loss -79.511345, Reward -13.000000
Epoch 01 Step 293 Term Loss -0.169776, Default Loss -79.503845, Reward -13.000000
Epoch 01 Step 294 Term Loss -0.168777, Default Loss -79.489738, Reward -13.000000
Epoch 01 Step 295 Term Loss -0.168861, Default Loss -79.478256, Reward -13.000000
Epoch 01 Step 296 Term Loss -0.169437, Default Loss -79.475227, Reward -13.000000
Epoch 01 Step 297 Term Loss -0.171039, Default Loss -79.477745, Reward -13.000000
Epoch 01 Step 298 Term Loss -0.172973, Default Loss -79.480843, Reward 0.900000
Epoch 01 Step 299 Term Loss -0.171742, Default Loss -79.487099, Reward 0.900000
Epoch 01 Step 300 Term Loss -0.171412, Default Loss -79.495598, Reward 0.900000
Epoch 01 Step 301 Term Loss -0.171880, Default Loss -79.506355, Reward 0.900000
Epoch 01 Step 302 Term Loss -0.173285, Default Loss -79.519554, Reward 0.900000
Epoch 01 Step 303 Term Loss -0.171002, Default Loss -79.535065, Reward -13.000000
Epoch 01 Step 304 Term Loss -0.170463, Default Loss -79.523582, Reward -13.000000
Epoch 01 Step 305 Term Loss -0.170730, Default Loss -79.499290, Reward -13.000000
Epoch 01 Step 306 Term Loss -0.172251, Default Loss -79.476624, Reward -13.000000
Epoch 01 Step 307 Term Loss -0.172119, Default Loss -79.463974, Reward 0.900000
Epoch 01 Step 308 Term Loss -0.170893, Default Loss -79.463608, Reward 0.900000
Epoch 01 Step 309 Term Loss -0.170689, Default Loss -79.472710, Reward 0.900000
Epoch 01 Step 310 Term Loss -0.171128, Default Loss -79.488770, Reward 0.900000
Epoch 01 Step 311 Term Loss -0.172402, Default Loss -79.510933, Reward 0.900000
