Initializing Addition Core!
Initializing NPI Model!
WARNING:tensorflow:From /home/jcjerbear/npi/model/npi.py:174: softmax_cross_entropy_with_logits (from tensorflow.python.ops.nn_ops) is deprecated and will be removed in a future version.
Instructions for updating:

Future major versions of TensorFlow will allow gradients to flow
into the labels input on backprop by default.

See `tf.nn.softmax_cross_entropy_with_logits_v2`.

2018-12-13 03:50:27.693340: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
Epoch 02 Step 230 Term Loss -0.172912, Default Loss -79.132019, Reward 0.900000
Epoch 02 Step 231 Term Loss -0.172829, Default Loss -79.131927, Reward 0.900000
Epoch 02 Step 232 Term Loss -0.173242, Default Loss -79.131943, Reward 0.900000
Epoch 02 Step 233 Term Loss -0.172470, Default Loss -79.132050, Reward -13.000000
Epoch 02 Step 234 Term Loss -0.172184, Default Loss -79.132088, Reward -13.000000
Epoch 02 Step 235 Term Loss -0.172412, Default Loss -79.132050, Reward -13.000000
Epoch 02 Step 236 Term Loss -0.173107, Default Loss -79.131943, Reward -13.000000
Epoch 02 Step 237 Term Loss -0.172354, Default Loss -79.131851, Reward 0.900000
Epoch 02 Step 238 Term Loss -0.171841, Default Loss -79.131836, Reward 0.900000
Epoch 02 Step 239 Term Loss -0.171865, Default Loss -79.131866, Reward 0.900000
Epoch 02 Step 240 Term Loss -0.172373, Default Loss -79.131935, Reward 0.900000
Epoch 02 Step 241 Term Loss -0.173260, Default Loss -79.132050, Reward -13.000000
Epoch 02 Step 242 Term Loss -0.172899, Default Loss -79.132065, Reward -13.000000
Epoch 02 Step 243 Term Loss -0.173063, Default Loss -79.132004, Reward -13.000000
Epoch 02 Step 244 Term Loss -0.172874, Default Loss -79.131897, Reward 0.900000
Epoch 02 Step 245 Term Loss -0.172790, Default Loss -79.131821, Reward 0.900000
Epoch 02 Step 246 Term Loss -0.173203, Default Loss -79.131798, Reward 0.900000
Epoch 02 Step 247 Term Loss -0.172510, Default Loss -79.131805, Reward -13.000000
Epoch 02 Step 248 Term Loss -0.172226, Default Loss -79.131821, Reward -13.000000
Epoch 02 Step 249 Term Loss -0.172456, Default Loss -79.131828, Reward -13.000000
Epoch 02 Step 250 Term Loss -0.173152, Default Loss -79.131821, Reward -13.000000
Epoch 02 Step 251 Term Loss -0.172307, Default Loss -79.131805, Reward 0.900000
Epoch 02 Step 252 Term Loss -0.171791, Default Loss -79.131805, Reward 0.900000
Epoch 02 Step 253 Term Loss -0.171814, Default Loss -79.131805, Reward 0.900000
Epoch 02 Step 254 Term Loss -0.172317, Default Loss -79.131805, Reward 0.900000
Epoch 02 Step 255 Term Loss -0.173258, Default Loss -79.131805, Reward 0.900000
Epoch 02 Step 256 Term Loss -0.171981, Default Loss -79.131805, Reward -13.000000
Epoch 02 Step 257 Term Loss -0.171268, Default Loss -79.131798, Reward -13.000000
Epoch 02 Step 258 Term Loss -0.171107, Default Loss -79.131798, Reward -13.000000
Epoch 02 Step 259 Term Loss -0.171447, Default Loss -79.131775, Reward -13.000000
Epoch 02 Step 260 Term Loss -0.172236, Default Loss -79.131767, Reward -13.000000
Epoch 02 Step 261 Term Loss -0.173140, Default Loss -79.131775, Reward 0.900000
Epoch 02 Step 262 Term Loss -0.172549, Default Loss -79.131783, Reward 0.900000
Epoch 02 Step 263 Term Loss -0.172505, Default Loss -79.131798, Reward 0.900000
Epoch 02 Step 264 Term Loss -0.172951, Default Loss -79.131821, Reward 0.900000
Epoch 02 Step 265 Term Loss -0.172731, Default Loss -79.131844, Reward -13.000000
Epoch 02 Step 266 Term Loss -0.172417, Default Loss -79.131828, Reward -13.000000
Epoch 02 Step 267 Term Loss -0.172624, Default Loss -79.131798, Reward -13.000000
Epoch 02 Step 268 Term Loss -0.173275, Default Loss -79.131775, Reward 0.900000
Epoch 02 Step 269 Term Loss -0.173156, Default Loss -79.131760, Reward 0.900000
Epoch 02 Step 270 Term Loss -0.173034, Default Loss -79.131760, Reward -13.000000
Epoch 02 Step 271 Term Loss -0.173178, Default Loss -79.131760, Reward -13.000000
Epoch 02 Step 272 Term Loss -0.172775, Default Loss -79.131775, Reward 0.900000
Epoch 02 Step 273 Term Loss -0.172709, Default Loss -79.131783, Reward 0.900000
Epoch 02 Step 274 Term Loss -0.173133, Default Loss -79.131790, Reward 0.900000
Epoch 02 Step 275 Term Loss -0.172569, Default Loss -79.131805, Reward -13.000000
Epoch 02 Step 276 Term Loss -0.172272, Default Loss -79.131783, Reward -13.000000
Epoch 02 Step 277 Term Loss -0.172491, Default Loss -79.131767, Reward -13.000000
Epoch 02 Step 278 Term Loss -0.173173, Default Loss -79.131752, Reward -13.000000
Epoch 02 Step 279 Term Loss -0.172296, Default Loss -79.131744, Reward 0.900000
Epoch 02 Step 280 Term Loss -0.171791, Default Loss -79.131744, Reward 0.900000
Epoch 02 Step 281 Term Loss -0.171821, Default Loss -79.131760, Reward 0.900000
Epoch 02 Step 282 Term Loss -0.172332, Default Loss -79.131790, Reward 0.900000
Epoch 02 Step 283 Term Loss -0.173279, Default Loss -79.131828, Reward 0.900000
Epoch 02 Step 284 Term Loss -0.171954, Default Loss -79.131866, Reward -13.000000
Epoch 02 Step 285 Term Loss -0.171237, Default Loss -79.131859, Reward -13.000000
Epoch 02 Step 286 Term Loss -0.171077, Default Loss -79.131798, Reward -13.000000
Epoch 02 Step 287 Term Loss -0.171414, Default Loss -79.131744, Reward -13.000000
Epoch 02 Step 288 Term Loss -0.172201, Default Loss -79.131729, Reward -13.000000
Epoch 02 Step 289 Term Loss -0.173175, Default Loss -79.131744, Reward 0.900000
Epoch 02 Step 290 Term Loss -0.172584, Default Loss -79.131790, Reward 0.900000
Epoch 02 Step 291 Term Loss -0.172540, Default Loss -79.131851, Reward 0.900000
Epoch 02 Step 292 Term Loss -0.172987, Default Loss -79.131927, Reward 0.900000
Epoch 02 Step 293 Term Loss -0.172696, Default Loss -79.132034, Reward -13.000000
Epoch 02 Step 294 Term Loss -0.172380, Default Loss -79.132004, Reward -13.000000
Epoch 02 Step 295 Term Loss -0.172580, Default Loss -79.131889, Reward -13.000000
Epoch 02 Step 296 Term Loss -0.173248, Default Loss -79.131760, Reward -13.000000
Epoch 02 Step 297 Term Loss -0.172239, Default Loss -79.131714, Reward 0.900000
Epoch 02 Step 298 Term Loss -0.171746, Default Loss -79.131767, Reward 0.900000
Epoch 02 Step 299 Term Loss -0.171788, Default Loss -79.131866, Reward 0.900000
Epoch 02 Step 300 Term Loss -0.172309, Default Loss -79.132034, Reward 0.900000
Epoch 02 Step 301 Term Loss -0.173266, Default Loss -79.132240, Reward 0.900000
Epoch 02 Step 302 Term Loss -0.171958, Default Loss -79.132500, Reward -13.000000
Epoch 02 Step 303 Term Loss -0.171236, Default Loss -79.132416, Reward -13.000000
Epoch 02 Step 304 Term Loss -0.171070, Default Loss -79.132103, Reward -13.000000
Epoch 02 Step 305 Term Loss -0.171406, Default Loss -79.131798, Reward -13.000000
Epoch 02 Step 306 Term Loss -0.172192, Default Loss -79.131714, Reward -13.000000
Epoch 02 Step 307 Term Loss -0.173186, Default Loss -79.131828, Reward 0.900000
Epoch 02 Step 308 Term Loss -0.172595, Default Loss -79.132103, Reward 0.900000
Epoch 02 Step 309 Term Loss -0.172553, Default Loss -79.132507, Reward 0.900000
Epoch 02 Step 310 Term Loss -0.173002, Default Loss -79.133011, Reward 0.900000
Epoch 02 Step 311 Term Loss -0.172681, Default Loss -79.133621, Reward -13.000000
Epoch 02 Step 312 Term Loss -0.172364, Default Loss -79.133415, Reward -13.000000
Epoch 02 Step 313 Term Loss -0.172558, Default Loss -79.132637, Reward -13.000000
Epoch 02 Step 314 Term Loss -0.173216, Default Loss -79.131905, Reward -13.000000
Epoch 02 Step 315 Term Loss -0.172277, Default Loss -79.131706, Reward 0.900000
Epoch 02 Step 316 Term Loss -0.171792, Default Loss -79.132057, Reward 0.900000
Epoch 02 Step 317 Term Loss -0.171843, Default Loss -79.132805, Reward 0.900000
Epoch 02 Step 318 Term Loss -0.172370, Default Loss -79.133888, Reward 0.900000
Epoch 02 Step 319 Term Loss -0.173239, Default Loss -79.135246, Reward -13.000000
Epoch 02 Step 320 Term Loss -0.172869, Default Loss -79.135139, Reward -13.000000
Epoch 02 Step 321 Term Loss -0.173029, Default Loss -79.133774, Reward -13.000000
Epoch 02 Step 322 Term Loss -0.172908, Default Loss -79.132309, Reward 0.900000
Epoch 02 Step 323 Term Loss -0.172823, Default Loss -79.131744, Reward 0.900000
Epoch 02 Step 324 Term Loss -0.173234, Default Loss -79.131844, Reward 0.900000
Epoch 02 Step 325 Term Loss -0.172483, Default Loss -79.132431, Reward -13.000000
Epoch 02 Step 326 Term Loss -0.172195, Default Loss -79.132919, Reward -13.000000
Epoch 02 Step 327 Term Loss -0.172415, Default Loss -79.132896, Reward -13.000000
Epoch 02 Step 328 Term Loss -0.173101, Default Loss -79.132431, Reward -13.000000
Epoch 02 Step 329 Term Loss -0.172375, Default Loss -79.131912, Reward 0.900000
Epoch 02 Step 330 Term Loss -0.171873, Default Loss -79.131721, Reward 0.900000
Epoch 02 Step 331 Term Loss -0.171902, Default Loss -79.131767, Reward 0.900000
Epoch 02 Step 332 Term Loss -0.172416, Default Loss -79.131996, Reward 0.900000
Epoch 02 Step 333 Term Loss -0.173208, Default Loss -79.132355, Reward -13.000000
Epoch 02 Step 334 Term Loss -0.172843, Default Loss -79.132454, Reward -13.000000
Epoch 02 Step 335 Term Loss -0.173007, Default Loss -79.132233, Reward -13.000000
Epoch 02 Step 336 Term Loss -0.172930, Default Loss -79.131889, Reward 0.900000
Epoch 02 Step 337 Term Loss -0.172842, Default Loss -79.131729, Reward 0.900000
Epoch 02 Step 338 Term Loss -0.173252, Default Loss -79.131683, Reward 0.900000
Epoch 02 Step 339 Term Loss -0.172465, Default Loss -79.131752, Reward -13.000000
Epoch 02 Step 340 Term Loss -0.172181, Default Loss -79.131813, Reward -13.000000
Epoch 02 Step 341 Term Loss -0.172408, Default Loss -79.131828, Reward -13.000000
Epoch 02 Step 342 Term Loss -0.173098, Default Loss -79.131783, Reward -13.000000
Epoch 02 Step 343 Term Loss -0.172364, Default Loss -79.131699, Reward 0.900000
Epoch 02 Step 344 Term Loss -0.171854, Default Loss -79.131683, Reward 0.900000
Epoch 02 Step 345 Term Loss -0.171880, Default Loss -79.131683, Reward 0.900000
Epoch 02 Step 346 Term Loss -0.172385, Default Loss -79.131706, Reward 0.900000
Epoch 02 Step 347 Term Loss -0.173246, Default Loss -79.131752, Reward -13.000000
Epoch 02 Step 348 Term Loss -0.172886, Default Loss -79.131737, Reward -13.000000
Epoch 02 Step 349 Term Loss -0.173049, Default Loss -79.131714, Reward -13.000000
Epoch 02 Step 350 Term Loss -0.172888, Default Loss -79.131668, Reward 0.900000
Epoch 02 Step 351 Term Loss -0.172805, Default Loss -79.131653, Reward 0.900000
Epoch 02 Step 352 Term Loss -0.173216, Default Loss -79.131653, Reward 0.900000
Epoch 02 Step 353 Term Loss -0.172499, Default Loss -79.131660, Reward -13.000000
Epoch 02 Step 354 Term Loss -0.172216, Default Loss -79.131660, Reward -13.000000
Epoch 02 Step 355 Term Loss -0.172445, Default Loss -79.131660, Reward -13.000000
Epoch 02 Step 356 Term Loss -0.173137, Default Loss -79.131653, Reward -13.000000
Epoch 02 Step 357 Term Loss -0.172324, Default Loss -79.131645, Reward 0.900000
Epoch 02 Step 358 Term Loss -0.171810, Default Loss -79.131638, Reward 0.900000
Epoch 02 Step 359 Term Loss -0.171833, Default Loss -79.131630, Reward 0.900000
Epoch 02 Step 360 Term Loss -0.172336, Default Loss -79.131645, Reward 0.900000
Epoch 02 Step 361 Term Loss -0.173274, Default Loss -79.131653, Reward 0.900000
Epoch 02 Step 362 Term Loss -0.171969, Default Loss -79.131676, Reward -13.000000
Epoch 02 Step 363 Term Loss -0.171256, Default Loss -79.131668, Reward -13.000000
Epoch 02 Step 364 Term Loss -0.171097, Default Loss -79.131660, Reward -13.000000
Epoch 02 Step 365 Term Loss -0.171434, Default Loss -79.131638, Reward -13.000000
Epoch 02 Step 366 Term Loss -0.172219, Default Loss -79.131622, Reward -13.000000
Epoch 02 Step 367 Term Loss -0.173160, Default Loss -79.131622, Reward 0.900000
Epoch 02 Step 368 Term Loss -0.172570, Default Loss -79.131645, Reward 0.900000
Epoch 02 Step 369 Term Loss -0.172527, Default Loss -79.131668, Reward 0.900000
Epoch 02 Step 370 Term Loss -0.172972, Default Loss -79.131706, Reward 0.900000
Epoch 02 Step 371 Term Loss -0.172710, Default Loss -79.131744, Reward -13.000000
Epoch 02 Step 372 Term Loss -0.172398, Default Loss -79.131721, Reward -13.000000
Epoch 02 Step 373 Term Loss -0.172605, Default Loss -79.131676, Reward -13.000000
Epoch 02 Step 374 Term Loss -0.173277, Default Loss -79.131630, Reward -13.000000
Epoch 02 Step 375 Term Loss -0.172204, Default Loss -79.131615, Reward 0.900000
Epoch 02 Step 376 Term Loss -0.171706, Default Loss -79.131630, Reward 0.900000
Epoch 02 Step 377 Term Loss -0.171742, Default Loss -79.131683, Reward 0.900000
Epoch 02 Step 378 Term Loss -0.172257, Default Loss -79.131760, Reward 0.900000
Epoch 02 Step 379 Term Loss -0.173206, Default Loss -79.131844, Reward 0.900000
Epoch 02 Step 380 Term Loss -0.172026, Default Loss -79.131950, Reward -13.000000
Epoch 02 Step 381 Term Loss -0.171304, Default Loss -79.131920, Reward -13.000000
Epoch 02 Step 382 Term Loss -0.171134, Default Loss -79.131767, Reward -13.000000
Epoch 02 Step 383 Term Loss -0.171461, Default Loss -79.131645, Reward -13.000000
Epoch 02 Step 384 Term Loss -0.172239, Default Loss -79.131599, Reward -13.000000
Epoch 02 Step 385 Term Loss -0.173148, Default Loss -79.131660, Reward 0.900000
Epoch 02 Step 386 Term Loss -0.172566, Default Loss -79.131790, Reward 0.900000
Epoch 02 Step 387 Term Loss -0.172528, Default Loss -79.131973, Reward 0.900000
Epoch 02 Step 388 Term Loss -0.172980, Default Loss -79.132210, Reward 0.900000
Epoch 02 Step 389 Term Loss -0.172698, Default Loss -79.132484, Reward -13.000000
Epoch 02 Step 390 Term Loss -0.172381, Default Loss -79.132370, Reward -13.000000
Epoch 02 Step 391 Term Loss -0.172586, Default Loss -79.132011, Reward -13.000000
Epoch 02 Step 392 Term Loss -0.173259, Default Loss -79.131676, Reward -13.000000
Epoch 02 Step 393 Term Loss -0.172220, Default Loss -79.131599, Reward 0.900000
Epoch 02 Step 394 Term Loss -0.171723, Default Loss -79.131775, Reward 0.900000
Epoch 02 Step 395 Term Loss -0.171758, Default Loss -79.132126, Reward 0.900000
Epoch 02 Step 396 Term Loss -0.172273, Default Loss -79.132652, Reward 0.900000
Epoch 02 Step 397 Term Loss -0.173221, Default Loss -79.133308, Reward 0.900000
Epoch 02 Step 398 Term Loss -0.172013, Default Loss -79.134094, Reward -13.000000
Epoch 02 Step 399 Term Loss -0.171288, Default Loss -79.133804, Reward -13.000000
Epoch 02 Step 400 Term Loss -0.171114, Default Loss -79.132767, Reward -13.000000
Epoch 02 Step 401 Term Loss -0.171433, Default Loss -79.131828, Reward -13.000000
Epoch 02 Step 402 Term Loss -0.172202, Default Loss -79.131607, Reward -13.000000
Epoch 02 Step 403 Term Loss -0.173194, Default Loss -79.132050, Reward 0.900000
Epoch 02 Step 404 Term Loss -0.172617, Default Loss -79.132957, Reward 0.900000
Epoch 02 Step 405 Term Loss -0.172586, Default Loss -79.134262, Reward 0.900000
Epoch 02 Step 406 Term Loss -0.173045, Default Loss -79.135910, Reward 0.900000
Epoch 02 Step 407 Term Loss -0.172630, Default Loss -79.137856, Reward -13.000000
Epoch 02 Step 408 Term Loss -0.172313, Default Loss -79.137184, Reward -13.000000
Epoch 02 Step 409 Term Loss -0.172524, Default Loss -79.134682, Reward -13.000000
Epoch 02 Step 410 Term Loss -0.173202, Default Loss -79.132332, Reward -13.000000
Epoch 02 Step 411 Term Loss -0.172270, Default Loss -79.131615, Reward 0.900000
Epoch 02 Step 412 Term Loss -0.171766, Default Loss -79.132652, Reward 0.900000
Epoch 02 Step 413 Term Loss -0.171793, Default Loss -79.135002, Reward 0.900000
Epoch 02 Step 414 Term Loss -0.172302, Default Loss -79.138420, Reward 0.900000
Epoch 02 Step 415 Term Loss -0.173247, Default Loss -79.142761, Reward 0.900000
Epoch 02 Step 416 Term Loss -0.171995, Default Loss -79.147987, Reward -13.000000
Epoch 02 Step 417 Term Loss -0.171267, Default Loss -79.146309, Reward -13.000000
Epoch 02 Step 418 Term Loss -0.171080, Default Loss -79.139915, Reward -13.000000
Epoch 02 Step 419 Term Loss -0.171381, Default Loss -79.133789, Reward -13.000000
Epoch 02 Step 420 Term Loss -0.172130, Default Loss -79.131653, Reward -13.000000
Epoch 02 Step 421 Term Loss -0.173282, Default Loss -79.133720, Reward 0.900000
Epoch 02 Step 422 Term Loss -0.172724, Default Loss -79.138885, Reward 0.900000
Epoch 02 Step 423 Term Loss -0.172709, Default Loss -79.146477, Reward 0.900000
Epoch 02 Step 424 Term Loss -0.173180, Default Loss -79.156097, Reward 0.900000
Epoch 02 Step 425 Term Loss -0.172480, Default Loss -79.167587, Reward -13.000000
Epoch 02 Step 426 Term Loss -0.172165, Default Loss -79.165146, Reward -13.000000
Epoch 02 Step 427 Term Loss -0.172384, Default Loss -79.152695, Reward -13.000000
Epoch 02 Step 428 Term Loss -0.173080, Default Loss -79.139359, Reward -13.000000
Epoch 02 Step 429 Term Loss -0.172374, Default Loss -79.132591, Reward 0.900000
Epoch 02 Step 430 Term Loss -0.171852, Default Loss -79.134308, Reward 0.900000
Epoch 02 Step 431 Term Loss -0.171865, Default Loss -79.142357, Reward 0.900000
Epoch 02 Step 432 Term Loss -0.172357, Default Loss -79.155312, Reward 0.900000
Epoch 02 Step 433 Term Loss -0.173285, Default Loss -79.172318, Reward -13.000000
Epoch 02 Step 434 Term Loss -0.172909, Default Loss -79.174446, Reward -13.000000
Epoch 02 Step 435 Term Loss -0.173028, Default Loss -79.162582, Reward -13.000000
Epoch 02 Step 436 Term Loss -0.172976, Default Loss -79.146156, Reward 0.900000
Epoch 02 Step 437 Term Loss -0.172946, Default Loss -79.137413, Reward 0.900000
Epoch 02 Step 438 Term Loss -0.173165, Default Loss -79.134064, Reward -13.000000
Epoch 02 Step 439 Term Loss -0.173238, Default Loss -79.134018, Reward -13.000000
Epoch 02 Step 440 Term Loss -0.172780, Default Loss -79.136002, Reward 0.900000
Epoch 02 Step 441 Term Loss -0.172765, Default Loss -79.140060, Reward 0.900000
Epoch 02 Step 442 Term Loss -0.173237, Default Loss -79.145729, Reward 0.900000
Epoch 02 Step 443 Term Loss -0.172424, Default Loss -79.152786, Reward -13.000000
Epoch 02 Step 444 Term Loss -0.172108, Default Loss -79.152550, Reward -13.000000
Epoch 02 Step 445 Term Loss -0.172326, Default Loss -79.146164, Reward -13.000000
Epoch 02 Step 446 Term Loss -0.173021, Default Loss -79.138222, Reward -13.000000
Epoch 02 Step 447 Term Loss -0.172430, Default Loss -79.133224, Reward 0.900000
Epoch 02 Step 448 Term Loss -0.171906, Default Loss -79.133118, Reward 0.900000
Epoch 02 Step 449 Term Loss -0.171917, Default Loss -79.136612, Reward 0.900000
Epoch 02 Step 450 Term Loss -0.172409, Default Loss -79.142853, Reward 0.900000
Epoch 02 Step 451 Term Loss -0.173239, Default Loss -79.151299, Reward -13.000000
Epoch 02 Step 452 Term Loss -0.172869, Default Loss -79.153030, Reward -13.000000
Epoch 02 Step 453 Term Loss -0.173000, Default Loss -79.147720, Reward -13.000000
Epoch 02 Step 454 Term Loss -0.172989, Default Loss -79.139557, Reward 0.900000
Epoch 02 Step 455 Term Loss -0.172950, Default Loss -79.135063, Reward 0.900000
Epoch 02 Step 456 Term Loss -0.173176, Default Loss -79.133163, Reward -13.000000
Epoch 02 Step 457 Term Loss -0.173253, Default Loss -79.132759, Reward -13.000000
Epoch 02 Step 458 Term Loss -0.172765, Default Loss -79.133499, Reward 0.900000
Epoch 02 Step 459 Term Loss -0.172750, Default Loss -79.135422, Reward 0.900000
Epoch 02 Step 460 Term Loss -0.173224, Default Loss -79.138260, Reward 0.900000
Epoch 02 Step 461 Term Loss -0.172438, Default Loss -79.141853, Reward -13.000000
Epoch 02 Step 462 Term Loss -0.172116, Default Loss -79.141914, Reward -13.000000
Epoch 02 Step 463 Term Loss -0.172326, Default Loss -79.138824, Reward -13.000000
Epoch 02 Step 464 Term Loss -0.173008, Default Loss -79.134842, Reward -13.000000
Epoch 02 Step 465 Term Loss -0.172455, Default Loss -79.132339, Reward 0.900000
Epoch 02 Step 466 Term Loss -0.171940, Default Loss -79.132278, Reward 0.900000
Epoch 02 Step 467 Term Loss -0.171962, Default Loss -79.134026, Reward 0.900000
Epoch 02 Step 468 Term Loss -0.172461, Default Loss -79.137146, Reward 0.900000
Epoch 02 Step 469 Term Loss -0.173179, Default Loss -79.141357, Reward -13.000000
Epoch 02 Step 470 Term Loss -0.172814, Default Loss -79.142174, Reward -13.000000
Epoch 02 Step 471 Term Loss -0.172959, Default Loss -79.139465, Reward -13.000000
Epoch 02 Step 472 Term Loss -0.173010, Default Loss -79.135361, Reward 0.900000
Epoch 02 Step 473 Term Loss -0.172950, Default Loss -79.133194, Reward 0.900000
Epoch 02 Step 474 Term Loss -0.173190, Default Loss -79.132393, Reward -13.000000
Epoch 02 Step 475 Term Loss -0.173285, Default Loss -79.132332, Reward -13.000000
Epoch 02 Step 476 Term Loss -0.172725, Default Loss -79.132713, Reward 0.900000
Epoch 02 Step 477 Term Loss -0.172701, Default Loss -79.133659, Reward 0.900000
Epoch 02 Step 478 Term Loss -0.173164, Default Loss -79.135071, Reward 0.900000
Epoch 02 Step 479 Term Loss -0.172509, Default Loss -79.136856, Reward -13.000000
Epoch 02 Step 480 Term Loss -0.172186, Default Loss -79.136711, Reward -13.000000
Epoch 02 Step 481 Term Loss -0.172386, Default Loss -79.134964, Reward -13.000000
Epoch 02 Step 482 Term Loss -0.173055, Default Loss -79.132919, Reward -13.000000
Epoch 02 Step 483 Term Loss -0.172426, Default Loss -79.131844, Reward 0.900000
Epoch 02 Step 484 Term Loss -0.171927, Default Loss -79.132103, Reward 0.900000
Epoch 02 Step 485 Term Loss -0.171962, Default Loss -79.133354, Reward 0.900000
Epoch 02 Step 486 Term Loss -0.172472, Default Loss -79.135391, Reward 0.900000
Epoch 02 Step 487 Term Loss -0.173156, Default Loss -79.138062, Reward -13.000000
Epoch 02 Step 488 Term Loss -0.172788, Default Loss -79.138290, Reward -13.000000
Epoch 02 Step 489 Term Loss -0.172940, Default Loss -79.136200, Reward -13.000000
Epoch 02 Step 490 Term Loss -0.173014, Default Loss -79.133469, Reward 0.900000
Epoch 02 Step 491 Term Loss -0.172943, Default Loss -79.132141, Reward 0.900000
Epoch 02 Step 492 Term Loss -0.173210, Default Loss -79.131844, Reward -13.000000
Epoch 02 Step 493 Term Loss -0.173258, Default Loss -79.132111, Reward 0.900000
Epoch 02 Step 494 Term Loss -0.172924, Default Loss -79.132919, Reward -13.000000
Epoch 02 Step 495 Term Loss -0.173053, Default Loss -79.133400, Reward -13.000000
Epoch 02 Step 496 Term Loss -0.172917, Default Loss -79.133209, Reward 0.900000
Epoch 02 Step 497 Term Loss -0.172863, Default Loss -79.133156, Reward 0.900000
Epoch 02 Step 498 Term Loss -0.173278, Default Loss -79.133202, Reward -13.000000
Epoch 02 Step 499 Term Loss -0.173202, Default Loss -79.132690, Reward 0.900000
Epoch 02 Step 500 Term Loss -0.172975, Default Loss -79.132385, Reward -13.000000
Epoch 02 Step 501 Term Loss -0.173103, Default Loss -79.131958, Reward -13.000000
Epoch 02 Step 502 Term Loss -0.172870, Default Loss -79.131668, Reward 0.900000
Epoch 02 Step 503 Term Loss -0.172812, Default Loss -79.131683, Reward 0.900000
Epoch 02 Step 504 Term Loss -0.173245, Default Loss -79.131920, Reward 0.900000
Epoch 02 Step 505 Term Loss -0.172455, Default Loss -79.132339, Reward -13.000000
Epoch 02 Step 506 Term Loss -0.172153, Default Loss -79.132477, Reward -13.000000
Epoch 02 Step 507 Term Loss -0.172365, Default Loss -79.132256, Reward -13.000000
Epoch 02 Step 508 Term Loss -0.173043, Default Loss -79.131851, Reward -13.000000
Epoch 02 Step 509 Term Loss -0.172438, Default Loss -79.131577, Reward 0.900000
Epoch 02 Step 510 Term Loss -0.171939, Default Loss -79.131554, Reward 0.900000
Epoch 02 Step 511 Term Loss -0.171971, Default Loss -79.131721, Reward 0.900000
Epoch 02 Step 512 Term Loss -0.172480, Default Loss -79.132042, Reward 0.900000
Epoch 02 Step 513 Term Loss -0.173150, Default Loss -79.132469, Reward -13.000000
Epoch 02 Step 514 Term Loss -0.172782, Default Loss -79.132523, Reward -13.000000
Epoch 02 Step 515 Term Loss -0.172934, Default Loss -79.132210, Reward -13.000000
Epoch 02 Step 516 Term Loss -0.173020, Default Loss -79.131760, Reward 0.900000
Epoch 02 Step 517 Term Loss -0.172948, Default Loss -79.131538, Reward 0.900000
Epoch 02 Step 518 Term Loss -0.173207, Default Loss -79.131485, Reward -13.000000
Epoch 02 Step 519 Term Loss -0.173262, Default Loss -79.131531, Reward 0.900000
Epoch 02 Step 520 Term Loss -0.172924, Default Loss -79.131676, Reward -13.000000
Epoch 02 Step 521 Term Loss -0.173063, Default Loss -79.131760, Reward -13.000000
Epoch 02 Step 522 Term Loss -0.172903, Default Loss -79.131729, Reward 0.900000
Epoch 02 Step 523 Term Loss -0.172840, Default Loss -79.131721, Reward 0.900000
Epoch 02 Step 524 Term Loss -0.173265, Default Loss -79.131714, Reward 0.900000
Epoch 02 Step 525 Term Loss -0.172440, Default Loss -79.131737, Reward -13.000000
Epoch 02 Step 526 Term Loss -0.172145, Default Loss -79.131645, Reward -13.000000
Epoch 02 Step 527 Term Loss -0.172360, Default Loss -79.131531, Reward -13.000000
Epoch 02 Step 528 Term Loss -0.173041, Default Loss -79.131470, Reward -13.000000
Epoch 02 Step 529 Term Loss -0.172438, Default Loss -79.131477, Reward 0.900000
Epoch 02 Step 530 Term Loss -0.171935, Default Loss -79.131538, Reward 0.900000
Epoch 02 Step 531 Term Loss -0.171965, Default Loss -79.131660, Reward 0.900000
Epoch 02 Step 532 Term Loss -0.172470, Default Loss -79.131828, Reward 0.900000
Epoch 02 Step 533 Term Loss -0.173162, Default Loss -79.132034, Reward -13.000000
Epoch 02 Step 534 Term Loss -0.172799, Default Loss -79.132011, Reward -13.000000
Epoch 02 Step 535 Term Loss -0.172953, Default Loss -79.131783, Reward -13.000000
Epoch 02 Step 536 Term Loss -0.172998, Default Loss -79.131561, Reward 0.900000
Epoch 02 Step 537 Term Loss -0.172924, Default Loss -79.131454, Reward 0.900000
Epoch 02 Step 538 Term Loss -0.173233, Default Loss -79.131462, Reward -13.000000
Epoch 02 Step 539 Term Loss -0.173231, Default Loss -79.131523, Reward 0.900000
Epoch 02 Step 540 Term Loss -0.172958, Default Loss -79.131630, Reward -13.000000
Epoch 02 Step 541 Term Loss -0.173098, Default Loss -79.131668, Reward -13.000000
Epoch 02 Step 542 Term Loss -0.172866, Default Loss -79.131615, Reward 0.900000
Epoch 02 Step 543 Term Loss -0.172801, Default Loss -79.131592, Reward 0.900000
Epoch 02 Step 544 Term Loss -0.173226, Default Loss -79.131569, Reward 0.900000
Epoch 02 Step 545 Term Loss -0.172480, Default Loss -79.131554, Reward -13.000000
Epoch 02 Step 546 Term Loss -0.172185, Default Loss -79.131500, Reward -13.000000
Epoch 02 Step 547 Term Loss -0.172399, Default Loss -79.131454, Reward -13.000000
Epoch 02 Step 548 Term Loss -0.173079, Default Loss -79.131432, Reward -13.000000
